0.672913	-84.940521
1.345825	-74.984940
2.018738	-70.963707
2.691650	-75.726883
3.364563	-83.077499
4.037476	-90.497032
4.710388	-84.927078
5.383301	-81.826965
6.056213	-84.896378
6.729126	-94.869240
7.402039	-93.022766
8.074951	-87.544945
8.747864	-90.178093
9.420776	-84.175095
10.093689	-83.828003
10.766602	-75.593109
11.439514	-72.701019
12.112427	-77.537750
12.785339	-86.949867
13.458252	-94.301903
14.131165	-97.383698
14.804077	-95.595428
15.476990	-93.957649
16.149902	-93.223061
16.822815	-94.079422
17.495728	-105.740028
18.168640	-101.863022
18.841553	-97.342056
19.514465	-93.983116
20.187378	-91.439003
20.860291	-91.661133
21.533203	-85.989647
22.206116	-83.963661
22.879028	-92.761017
23.551941	-83.011139
24.224854	-90.248421
24.897766	-95.366051
25.570679	-96.859451
26.243591	-115.921303
26.916504	-104.332993
27.589417	-99.989258
28.262329	-99.124008
28.935242	-102.088737
29.608154	-108.864059
30.281067	-102.822571
30.953979	-95.627968
31.626892	-94.068565
32.299805	-97.705841
32.972717	-100.245323
33.645630	-101.869972
34.318542	-118.180664
34.991455	-111.846634
35.664368	-124.467934
36.337280	-98.030334
37.010193	-94.783958
37.683105	-95.118767
38.356018	-97.975044
39.028931	-110.563286
39.701843	-105.070374
40.374756	-101.344376
41.047668	-103.281769
41.720581	-102.849442
42.393494	-98.673294
43.066406	-99.362740
43.739319	-99.812279
44.412231	-95.222237
45.085144	-91.353828
45.758057	-98.713081
46.430969	-93.181160
47.103882	-93.089096
47.776794	-105.264832
48.449707	-92.640228
49.122620	-91.325935
49.795532	-93.200928
50.468445	-97.914314
51.141357	-105.271629
51.814270	-103.001099
52.487183	-114.075790
53.160095	-94.954834
53.833008	-95.044037
54.505920	-96.124992
55.178833	-95.575974
55.851746	-98.290192
56.524658	-98.811882
57.197571	-98.289452
57.870483	-102.578705
58.543396	-92.577576
59.216309	-95.882576
59.889221	-99.390442
60.562134	-96.615570
61.235046	-93.220039
61.907959	-87.572197
62.580872	-87.715828
63.253784	-90.569740
63.926697	-87.481194
64.599609	-86.078735
65.272522	-87.773186
65.945435	-88.048561
66.618347	-91.343399
67.291260	-96.418594
67.964172	-95.171890
68.637085	-94.033066
69.309998	-99.023376
69.982910	-103.650925
70.655823	-106.595528
71.328735	-93.670609
72.001648	-90.817184
72.674561	-89.943817
73.347473	-92.722115
74.020386	-100.902588
74.693298	-106.545563
75.366211	-106.211342
76.039124	-105.568932
76.712036	-105.467079
77.384949	-103.111618
78.057861	-105.787170
78.730774	-103.295311
79.403687	-99.195488
80.076599	-104.390549
80.749512	-116.470551
81.422424	-110.134300
82.095337	-102.975273
