0.672913	-81.732056
1.345825	-80.612083
2.018738	-82.954651
2.691650	-80.492149
3.364563	-81.628403
4.037476	-83.142166
4.710388	-86.007034
5.383301	-94.885963
6.056213	-95.722191
6.729126	-102.719254
7.402039	-94.110802
8.074951	-84.912575
8.747864	-87.807320
9.420776	-95.935150
10.093689	-81.401985
10.766602	-80.488319
11.439514	-90.616478
12.112427	-84.112778
12.785339	-101.610451
13.458252	-98.885033
14.131165	-89.534721
14.804077	-89.594460
15.476990	-93.536850
16.149902	-102.413200
16.822815	-101.984009
17.495728	-112.496048
18.168640	-100.742508
18.841553	-97.927490
19.514465	-99.051613
20.187378	-86.207512
20.860291	-83.823814
21.533203	-91.567444
22.206116	-91.435890
22.879028	-100.845131
23.551941	-90.862930
24.224854	-91.591843
24.897766	-98.680153
25.570679	-97.705017
26.243591	-100.743027
26.916504	-108.574348
27.589417	-107.252205
28.262329	-106.196579
28.935242	-106.638794
29.608154	-108.163345
30.281067	-105.036705
30.953979	-99.936348
31.626892	-100.907318
32.299805	-108.477524
32.972717	-105.886726
33.645630	-104.054176
34.318542	-110.456268
34.991455	-107.937172
35.664368	-100.576744
36.337280	-98.870880
37.010193	-107.679489
37.683105	-98.795700
38.356018	-100.857407
39.028931	-108.297195
39.701843	-114.924767
40.374756	-101.026634
41.047668	-96.284340
41.720581	-116.480858
42.393494	-98.894112
43.066406	-98.385109
43.739319	-93.386589
44.412231	-91.190514
45.085144	-93.149559
45.758057	-101.578545
46.430969	-102.707016
47.103882	-98.244591
47.776794	-101.452904
48.449707	-91.184196
49.122620	-86.820290
49.795532	-88.481895
50.468445	-99.195305
51.141357	-103.573494
51.814270	-100.533302
52.487183	-103.847466
53.160095	-107.667480
53.833008	-126.469276
54.505920	-112.550766
55.178833	-103.532562
55.851746	-96.617752
56.524658	-93.872307
57.197571	-94.991478
57.870483	-97.760208
58.543396	-104.364349
59.216309	-104.552422
59.889221	-100.068184
60.562134	-103.163399
61.235046	-99.231522
61.907959	-97.449989
62.580872	-100.400414
63.253784	-96.569771
63.926697	-98.468307
64.599609	-96.693230
65.272522	-98.636223
65.945435	-98.783638
66.618347	-101.835304
67.291260	-106.577316
67.964172	-107.393425
68.637085	-107.297798
69.309998	-102.563408
69.982910	-100.258438
70.655823	-111.847321
71.328735	-109.807732
72.001648	-116.085396
72.674561	-110.185097
73.347473	-103.516434
74.020386	-97.758186
74.693298	-100.971397
75.366211	-103.576775
76.039124	-113.773277
76.712036	-105.136681
77.384949	-109.290192
78.057861	-117.108711
78.730774	-106.854866
79.403687	-108.115692
80.076599	-103.820900
80.749512	-105.414177
81.422424	-116.787666
82.095337	-104.631943
82.768250	-103.854599
83.441162	-115.458572
84.114075	-103.359604
84.786987	-103.245010
85.459900	-104.201492
86.132812	-102.338470
86.805725	-101.803085
87.478638	-100.143578
88.151550	-103.071365
88.824463	-106.296577
